node_a,node_b,start_time,end_time,duration,avg_rssi,battery_a,battery_b
35,75,0.0,176.0,176.0,-100.0,86.1,84.0
26,51,84.0,176.0,92.0,-100.0,77.8,85.9
10,14,88.0,176.0,88.0,-100.1,39.2,62.2
50,69,97.0,176.0,79.0,-100.0,96.9,95.0
41,64,124.0,176.0,52.0,-100.0,78.5,66.4
26,29,0.0,177.0,177.0,-100.0,77.8,94.0
34,79,0.0,177.0,177.0,-100.0,75.5,83.2
24,27,30.0,177.0,147.0,-100.0,52.7,50.6
15,59,98.0,177.0,79.0,-100.0,56.8,73.0
32,77,110.0,177.0,67.0,-100.1,67.3,53.2
31,76,118.0,177.0,59.0,-100.0,52.8,76.8
6,56,0.0,178.0,178.0,-99.9,86.0,47.6
25,77,0.0,178.0,178.0,-100.1,56.4,53.2
4,9,2.0,178.0,176.0,-100.1,93.0,84.4
5,75,24.0,178.0,154.0,-100.0,98.4,84.0
40,75,26.0,178.0,152.0,-100.0,44.0,84.0
50,68,33.0,178.0,145.0,-100.0,96.9,71.8
2,75,51.0,178.0,127.0,-100.1,36.8,84.0
7,67,59.0,178.0,119.0,-100.0,84.4,64.3
43,63,0.0,179.0,179.0,-100.0,39.1,62.4
7,43,153.0,179.0,26.0,-99.9,84.4,39.1
33,61,0.0,180.0,180.0,-100.0,89.2,69.4
8,59,93.0,180.0,87.0,-100.0,74.8,73.0
24,63,147.0,180.0,33.0,-100.0,52.7,62.4
23,35,21.0,181.0,160.0,-100.0,55.5,86.1
14,21,80.0,181.0,101.0,-100.1,62.2,46.1
32,51,92.0,182.0,90.0,-100.2,67.3,85.9
15,37,0.0,183.0,183.0,-100.0,56.8,74.1
40,45,0.0,183.0,183.0,-100.0,44.0,36.5
10,19,49.0,183.0,134.0,-100.0,39.2,63.3
14,38,74.0,183.0,109.0,-100.0,62.2,50.0
28,59,125.0,183.0,58.0,-100.0,96.2,72.9
19,21,0.0,184.0,184.0,-100.0,63.3,46.1
36,52,0.0,184.0,184.0,-100.0,67.1,71.4
15,26,1.0,184.0,183.0,-100.0,56.8,77.8
43,50,41.0,184.0,143.0,-100.1,39.1,96.9
51,75,108.0,184.0,76.0,-100.1,85.9,84.0
44,48,110.0,184.0,74.0,-100.0,72.8,95.3
17,44,0.0,185.0,185.0,-100.0,48.5,72.8
37,77,0.0,185.0,185.0,-100.0,74.1,53.2
20,67,7.0,185.0,178.0,-100.0,59.0,64.3
2,35,112.0,185.0,73.0,-100.0,36.8,86.1
57,69,127.0,185.0,58.0,-100.0,71.1,95.0
7,41,146.0,185.0,39.0,-100.1,84.4,78.4
16,24,177.0,185.0,8.0,-100.0,74.6,52.7
56,77,0.0,186.0,186.0,-100.0,47.5,53.2
65,67,0.0,186.0,186.0,-100.0,83.3,64.3
4,10,46.0,186.0,140.0,-100.1,93.0,39.2
17,41,128.0,186.0,58.0,-100.0,48.5,78.4
5,35,77.0,187.0,110.0,-100.0,98.4,86.1
6,34,0.0,188.0,188.0,-100.0,86.0,75.5
27,40,0.0,188.0,188.0,-100.0,50.6,44.0
49,72,0.0,188.0,188.0,-100.0,39.4,36.0
33,69,146.0,188.0,42.0,-100.0,89.2,95.0
4,17,162.0,188.0,26.0,-100.0,93.0,48.5
24,42,174.0,188.0,14.0,-100.0,52.7,90.1
44,64,20.0,189.0,169.0,-100.0,72.8,66.4
20,34,56.0,189.0,133.0,-100.0,59.0,75.5
15,32,98.0,189.0,91.0,-100.0,56.8,67.3
24,50,129.0,189.0,60.0,-100.0,52.7,96.9
45,56,0.0,190.0,190.0,-100.0,36.5,47.5
63,68,0.0,190.0,190.0,-100.0,62.4,71.8
9,17,30.0,190.0,160.0,-100.0,84.3,48.5
35,67,80.0,190.0,110.0,-100.0,86.1,64.3
35,68,100.0,190.0,90.0,-100.0,86.1,71.8
41,59,100.0,191.0,91.0,-100.0,78.4,72.9
7,68,116.0,191.0,75.0,-100.0,84.4,71.8
43,48,138.0,191.0,53.0,-100.0,39.1,95.3
5,59,0.0,192.0,192.0,-100.0,98.4,72.9
4,38,56.0,192.0,136.0,-100.2,93.0,50.0
48,54,113.0,192.0,79.0,-100.0,95.3,85.5
28,45,150.0,192.0,42.0,-100.0,96.2,36.5
20,75,0.0,193.0,193.0,-100.0,59.0,84.0
7,24,64.0,193.0,129.0,-100.0,84.4,52.7
35,43,134.0,193.0,59.0,-100.0,86.1,39.1
1,54,0.0,194.0,194.0,-100.0,94.5,85.5
8,77,0.0,194.0,194.0,-100.0,74.8,53.2
7,18,2.0,194.0,192.0,-100.0,84.4,39.6
39,41,128.0,194.0,66.0,-100.0,81.2,78.4
7,72,164.0,194.0,30.0,-100.0,84.4,35.9
56,67,0.0,195.0,195.0,-100.0,47.5,64.3
29,31,61.0,195.0,134.0,-100.0,93.9,52.8
18,35,64.0,195.0,131.0,-100.0,39.6,86.1
4,21,78.0,195.0,117.0,-100.1,93.0,46.1
3,5,0.0,196.0,196.0,-100.0,88.9,98.4
16,61,0.0,196.0,196.0,-100.0,74.6,69.3
28,46,0.0,196.0,196.0,-100.0,96.2,80.6
31,75,18.0,196.0,178.0,-100.0,52.8,84.0
8,32,78.0,196.0,118.0,-100.1,74.8,67.3
7,44,137.0,196.0,59.0,-100.0,84.4,72.8
13,46,6.0,197.0,191.0,-100.0,89.8,80.6
44,63,70.0,197.0,127.0,-100.0,72.8,62.4
48,68,122.0,197.0,75.0,-100.0,95.3,71.8
51,55,0.0,198.0,198.0,-100.0,85.9,96.0
43,57,0.0,199.0,199.0,-100.0,39.0,71.1
67,79,0.0,199.0,199.0,-100.0,64.3,83.2
0,10,98.0,199.0,101.0,-100.0,33.4,39.2
41,72,0.0,200.0,200.0,-100.0,78.4,35.9
3,54,16.0,200.0,184.0,-100.0,88.8,85.5
63,69,90.0,200.0,110.0,-100.0,62.4,95.0
7,69,107.0,200.0,93.0,-100.1,84.4,95.0
7,45,112.0,200.0,88.0,-100.0,84.4,36.5
29,51,153.0,201.0,48.0,-100.0,93.9,85.9
36,58,0.0,202.0,202.0,-100.0,67.1,36.5
2,20,66.0,202.0,136.0,-100.0,36.7,59.0
60,69,128.0,202.0,74.0,-100.0,41.8,95.0
42,69,159.0,202.0,43.0,-100.0,90.0,95.0
2,59,0.0,203.0,203.0,-100.0,36.7,72.9
22,27,0.0,203.0,203.0,-100.0,55.5,50.6
7,27,23.0,203.0,180.0,-100.0,84.4,50.6
59,74,69.0,205.0,136.0,-100.0,72.9,59.1
16,69,146.0,205.0,59.0,-100.1,74.6,95.0
8,55,0.0,206.0,206.0,-100.0,74.8,96.0
40,67,0.0,206.0,206.0,-100.0,44.0,64.2
41,47,117.0,206.0,89.0,-100.0,78.4,35.7
8,20,0.0,207.0,207.0,-100.0,74.8,59.0
6,67,0.0,209.0,209.0,-100.0,85.9,64.2
8,25,0.0,209.0,209.0,-99.9,74.8,56.4
13,48,0.0,209.0,209.0,-100.1,89.8,95.3
20,25,0.0,209.0,209.0,-100.0,59.0,56.4
7,74,106.0,209.0,103.0,-100.0,84.4,59.1
27,41,169.0,209.0,40.0,-100.0,50.6,78.4
24,44,159.0,210.0,51.0,-100.0,52.7,72.8
20,26,56.0,211.0,155.0,-100.0,59.0,77.8
22,75,61.0,211.0,150.0,-100.0,55.5,84.0
28,72,104.0,211.0,107.0,-100.1,96.2,35.9
40,72,174.0,211.0,37.0,-100.0,44.0,35.9
34,40,0.0,212.0,212.0,-100.0,75.5,44.0
59,67,0.0,212.0,212.0,-100.0,72.9,64.2
20,32,91.0,212.0,121.0,-100.1,59.0,67.3
32,40,100.0,212.0,112.0,-100.0,67.3,44.0
29,75,109.0,212.0,103.0,-100.1,93.9,84.0
7,66,119.0,212.0,93.0,-100.0,84.4,85.7
28,77,149.0,212.0,63.0,-100.1,96.2,53.1
29,32,176.0,212.0,36.0,-100.0,93.9,67.3
38,47,3.0,213.0,210.0,-100.0,50.0,35.7
58,75,109.0,213.0,104.0,-100.1,36.4,84.0
56,72,121.0,213.0,92.0,-100.1,47.5,35.9
28,73,130.0,213.0,83.0,-100.0,96.2,75.8
15,55,0.0,214.0,214.0,-100.0,56.7,96.0
59,72,118.0,214.0,96.0,-100.1,72.9,35.9
13,24,169.0,214.0,45.0,-100.0,89.8,52.7
2,79,0.0,215.0,215.0,-100.0,36.7,83.2
39,74,123.0,215.0,92.0,-100.0,81.2,59.1
41,48,180.0,215.0,35.0,-100.0,78.4,95.3
2,6,0.0,216.0,216.0,-100.0,36.7,85.9
8,45,0.0,216.0,216.0,-100.0,74.8,36.4
20,51,0.0,216.0,216.0,-100.0,59.0,85.8
34,59,0.0,216.0,216.0,-100.0,75.5,72.9
44,66,0.0,216.0,216.0,-100.0,72.8,85.7
45,63,200.0,216.0,16.0,-100.0,36.4,62.4
29,62,0.0,217.0,217.0,-100.0,93.9,69.9
57,68,0.0,217.0,217.0,-100.0,71.1,71.8
51,56,45.0,217.0,172.0,-100.0,85.8,47.5
27,59,0.0,218.0,218.0,-100.0,50.6,72.9
4,39,62.0,218.0,156.0,-100.0,93.0,81.2
42,50,115.0,218.0,103.0,-100.1,90.0,96.9
2,56,0.0,219.0,219.0,-100.0,36.7,47.5
27,65,0.0,219.0,219.0,-100.0,50.6,83.3
29,52,0.0,219.0,219.0,-100.0,93.9,71.3
5,20,72.0,219.0,147.0,-100.0,98.3,59.0
14,39,92.0,219.0,127.0,-100.1,62.2,81.2
7,23,75.0,220.0,145.0,-100.0,84.3,55.4
63,66,85.0,220.0,135.0,-100.0,62.4,85.7
1,35,121.0,220.0,99.0,-100.1,94.5,86.1
19,41,155.0,220.0,65.0,-100.0,63.2,78.4
33,43,0.0,221.0,221.0,-100.0,89.2,39.0
9,47,94.0,221.0,127.0,-99.9,84.3,35.7
41,46,113.0,221.0,108.0,-100.1,78.4,80.6
46,59,148.0,221.0,73.0,-100.1,80.6,72.9
24,59,181.0,221.0,40.0,-100.0,52.7,72.9
62,76,0.0,222.0,222.0,-100.0,69.8,76.8
20,31,55.0,222.0,167.0,-100.0,59.0,52.8
53,57,72.0,222.0,150.0,-100.0,84.6,71.1
24,65,73.0,222.0,149.0,-100.1,52.7,83.3
18,59,149.0,222.0,73.0,-100.0,39.6,72.9
48,59,156.0,222.0,66.0,-100.2,95.3,72.9
28,34,167.0,222.0,55.0,-100.1,96.2,75.5
13,69,0.0,223.0,223.0,-100.1,89.8,95.0
19,38,22.0,223.0,201.0,-100.0,63.2,49.9
44,69,32.0,223.0,191.0,-100.0,72.8,95.0
8,26,65.0,223.0,158.0,-100.0,74.7,77.8
14,19,74.0,223.0,149.0,-100.0,62.2,63.2
7,64,75.0,223.0,148.0,-100.0,84.3,66.4
52,75,79.0,223.0,144.0,-100.0,71.3,84.0
2,40,0.0,224.0,224.0,-100.0,36.7,43.9
34,56,0.0,224.0,224.0,-100.0,75.5,47.5
66,74,0.0,224.0,224.0,-100.0,85.7,59.1
54,68,0.0,225.0,225.0,-100.0,85.4,71.7
24,61,146.0,225.0,79.0,-100.0,52.7,69.3
0,74,154.0,225.0,71.0,-100.0,33.4,59.1
27,28,157.0,225.0,68.0,-100.0,50.6,96.2
17,39,0.0,226.0,226.0,-100.0,48.4,81.2
12,58,75.0,226.0,151.0,-100.0,65.8,36.4
4,19,95.0,226.0,131.0,-100.0,93.0,63.2
59,69,184.0,226.0,42.0,-100.2,72.9,95.0
4,34,219.0,226.0,7.0,-100.0,93.0,75.5
29,76,0.0,227.0,227.0,-100.0,93.9,76.8
4,47,77.0,227.0,150.0,-100.1,93.0,35.7
65,69,78.0,227.0,149.0,-100.1,83.2,95.0
0,41,122.0,227.0,105.0,-100.0,33.4,78.4
14,77,186.0,227.0,41.0,-100.1,62.2,53.1
33,42,0.0,228.0,228.0,-100.0,89.2,90.0
48,65,59.0,228.0,169.0,-100.0,95.3,83.2
40,51,85.0,228.0,143.0,-100.0,43.9,85.8
7,48,92.0,228.0,136.0,-99.9,84.3,95.3
72,74,126.0,228.0,102.0,-100.0,35.9,59.1
6,15,0.0,229.0,229.0,-100.0,85.9,56.7
18,65,0.0,229.0,229.0,-100.0,39.6,83.2
15,20,10.0,229.0,219.0,-100.0,56.7,59.0
13,66,12.0,230.0,218.0,-100.0,89.8,85.7
8,72,98.0,230.0,132.0,-100.0,74.7,35.9
61,69,111.0,230.0,119.0,-100.0,69.3,95.0
7,46,141.0,230.0,89.0,-100.1,84.3,80.6
59,66,152.0,230.0,78.0,-100.0,72.9,85.7
40,52,0.0,231.0,231.0,-100.0,43.9,71.3
14,47,67.0,231.0,164.0,-100.0,62.2,35.7
26,55,68.0,231.0,163.0,-100.0,77.8,96.0
46,65,131.0,231.0,100.0,-100.0,80.6,83.2
35,50,82.0,232.0,150.0,-100.0,86.1,96.9
48,72,168.0,232.0,64.0,-100.1,95.3,35.9
48,51,190.0,232.0,42.0,-100.0,95.3,85.8
27,56,0.0,233.0,233.0,-100.0,50.5,47.5
0,14,67.0,233.0,166.0,-100.0,33.4,62.2
48,69,0.0,234.0,234.0,-100.0,95.3,95.0
13,64,81.0,234.0,153.0,-100.0,89.8,66.3
30,57,0.0,235.0,235.0,-100.0,63.4,71.1
50,54,6.0,235.0,229.0,-100.0,96.9,85.4
20,78,63.0,235.0,172.0,-100.0,58.9,92.6
6,51,96.0,235.0,139.0,-100.0,85.9,85.8
44,61,101.0,235.0,134.0,-100.0,72.8,69.3
13,63,105.0,235.0,130.0,-100.0,89.8,62.4
45,74,122.0,235.0,113.0,-100.0,36.4,59.1
30,72,231.0,235.0,4.0,-100.0,63.4,35.9
46,72,154.0,236.0,82.0,-100.0,80.6,35.9
45,59,84.0,237.0,153.0,-100.0,36.4,72.9
65,66,97.0,237.0,140.0,-100.0,83.2,85.7
0,4,100.0,237.0,137.0,-100.0,33.4,92.9
59,64,139.0,237.0,98.0,-100.2,72.9,66.3
24,68,141.0,237.0,96.0,-100.0,52.7,71.7
59,63,163.0,237.0,74.0,-100.1,72.9,62.4
24,30,168.0,237.0,69.0,-100.0,52.7,63.4
4,77,197.0,237.0,40.0,-100.1,92.9,53.1
20,56,0.0,238.0,238.0,-100.0,58.9,47.5
48,66,0.0,238.0,238.0,-100.0,95.3,85.7
28,49,114.0,238.0,124.0,-100.1,96.2,39.4
17,72,202.0,238.0,36.0,-100.0,48.4,35.9
11,73,0.0,239.0,239.0,-100.0,67.3,75.8
8,51,11.0,239.0,228.0,-100.0,74.7,85.8
3,44,116.0,239.0,123.0,-100.0,88.8,72.8
25,55,0.0,240.0,240.0,-100.0,56.3,96.0
23,63,20.0,240.0,220.0,-100.0,55.4,62.4
9,39,24.0,240.0,216.0,-100.0,84.3,81.2
1,22,52.0,240.0,188.0,-100.0,94.5,55.5
30,48,114.0,240.0,126.0,-100.0,63.4,95.3
63,74,176.0,240.0,64.0,-100.0,62.4,59.1
4,15,238.0,240.0,2.0,-100.0,92.9,56.7
15,79,0.0,241.0,241.0,-100.0,56.7,83.1
57,61,43.0,241.0,198.0,-100.0,71.1,69.3
44,53,63.0,241.0,178.0,-100.0,72.8,84.5
30,69,75.0,241.0,166.0,-100.0,63.4,94.9
45,48,108.0,241.0,133.0,-100.1,36.4,95.3
7,13,129.0,241.0,112.0,-100.0,84.3,89.8
7,59,144.0,241.0,97.0,-100.1,84.3,72.9
23,48,59.0,242.0,183.0,-100.0,55.4,95.3
48,67,88.0,242.0,154.0,-100.0,95.3,64.2
7,53,114.0,242.0,128.0,-100.0,84.3,84.5
3,72,174.0,242.0,68.0,-100.0,88.8,35.9
3,24,82.0,243.0,161.0,-100.1,88.8,52.7
3,69,86.0,243.0,157.0,-100.0,88.8,94.9
44,65,108.0,243.0,135.0,-100.0,72.8,83.2
48,61,125.0,243.0,118.0,-100.0,95.3,69.3
51,79,126.0,243.0,117.0,-100.0,85.8,83.1
0,21,0.0,244.0,244.0,-100.0,33.4,46.0
5,6,0.0,244.0,244.0,-100.0,98.3,85.9
41,74,96.0,244.0,148.0,-100.1,78.4,59.1
15,28,167.0,244.0,77.0,-100.0,56.7,96.2
1,52,173.0,244.0,71.0,-100.0,94.5,71.3
26,40,0.0,245.0,245.0,-100.0,77.8,43.9
70,75,159.0,245.0,86.0,-100.1,38.1,84.0
30,44,0.0,246.0,246.0,-100.0,63.4,72.8
39,46,0.0,246.0,246.0,-100.0,81.2,80.6
3,48,70.0,246.0,176.0,-100.0,88.8,95.3
61,66,125.0,246.0,121.0,-100.0,69.3,85.7
17,59,162.0,246.0,84.0,-100.1,48.4,72.9
49,56,0.0,247.0,247.0,-100.0,39.4,47.5
20,37,15.0,247.0,232.0,-100.0,58.9,74.1
5,48,96.0,247.0,151.0,-100.0,98.3,95.3
23,59,157.0,247.0,90.0,-100.0,55.4,72.9
58,76,0.0,248.0,248.0,-100.0,36.4,76.7
14,73,167.0,248.0,81.0,-100.1,62.1,75.8
71,75,168.0,248.0,80.0,-100.0,37.9,84.0
13,33,211.0,248.0,37.0,-100.0,89.8,89.2
5,56,0.0,249.0,249.0,-100.0,98.3,47.5
7,30,135.0,250.0,115.0,-100.1,84.3,63.4
7,17,145.0,250.0,105.0,-100.1,84.3,48.4
41,73,173.0,250.0,77.0,-100.0,78.4,75.8
8,41,175.0,250.0,75.0,-100.1,74.7,78.4
31,40,0.0,251.0,251.0,-100.0,52.7,43.9
12,29,30.0,251.0,221.0,-99.9,65.7,93.9
27,54,126.0,251.0,125.0,-100.0,50.5,85.4
20,52,144.0,251.0,107.0,-100.0,58.9,71.3
24,43,146.0,251.0,105.0,-100.0,52.7,39.0
4,73,180.0,251.0,71.0,-100.1,92.9,75.8
4,27,207.0,251.0,44.0,-100.1,92.9,50.5
33,68,0.0,252.0,252.0,-100.0,89.1,71.7
68,69,107.0,252.0,145.0,-100.1,71.7,94.9
47,74,119.0,252.0,133.0,-100.0,35.7,59.0
62,75,175.0,252.0,77.0,-100.0,69.8,83.9
53,59,179.0,252.0,73.0,-100.2,84.5,72.9
43,59,191.0,252.0,61.0,-100.1,39.0,72.9
6,31,0.0,253.0,253.0,-100.0,85.9,52.7
22,50,134.0,253.0,119.0,-100.0,55.5,96.9
27,72,141.0,253.0,112.0,-100.0,50.5,35.9
50,52,197.0,253.0,56.0,-100.1,96.9,71.3
14,41,142.0,254.0,112.0,-100.1,62.1,78.4
28,74,100.0,256.0,156.0,-100.0,96.2,59.0
59,68,189.0,256.0,67.0,-100.0,72.9,71.7
3,7,25.0,257.0,232.0,-100.0,88.8,84.3
23,54,0.0,258.0,258.0,-100.0,55.4,85.4
48,53,88.0,258.0,170.0,-99.9,95.3,84.5
2,48,161.0,258.0,97.0,-100.0,36.7,95.3
59,61,178.0,258.0,80.0,-100.0,72.9,69.3
17,69,197.0,258.0,61.0,-100.0,48.4,94.9
3,66,105.0,259.0,154.0,-100.1,88.8,85.7
73,74,169.0,259.0,90.0,-100.0,75.8,59.0
24,72,192.0,259.0,67.0,-100.2,52.7,35.9
5,40,0.0,260.0,260.0,-100.0,98.3,43.9
55,56,45.0,260.0,215.0,-100.0,96.0,47.5
30,59,171.0,260.0,89.0,-100.0,63.4,72.9
24,45,181.0,260.0,79.0,-100.2,52.7,36.4
45,58,185.0,260.0,75.0,-100.0,36.4,36.4
46,51,225.0,260.0,35.0,-99.9,80.5,85.8
63,64,65.0,261.0,196.0,-100.0,62.4,66.3
24,35,88.0,261.0,173.0,-100.0,52.7,86.0
4,46,147.0,261.0,114.0,-100.0,92.9,80.5
20,58,150.0,261.0,111.0,-100.0,58.9,36.4
34,48,160.0,261.0,101.0,-100.1,75.4,95.3
45,46,171.0,261.0,90.0,-100.0,36.4,80.5
53,72,213.0,261.0,48.0,-100.0,84.5,35.9
8,67,0.0,262.0,262.0,-100.0,74.7,64.2
3,59,151.0,262.0,111.0,-100.0,88.8,72.9
15,48,187.0,262.0,75.0,-100.0,56.7,95.3
28,58,227.0,262.0,35.0,-100.0,96.2,36.4
53,69,84.0,263.0,179.0,-100.0,84.5,94.9
23,24,108.0,263.0,155.0,-100.1,55.4,52.7
14,34,218.0,263.0,45.0,-100.0,62.1,75.4
48,64,35.0,264.0,229.0,-100.0,95.3,66.3
14,49,170.0,264.0,94.0,-100.1,62.1,39.4
7,39,182.0,264.0,82.0,-100.0,84.3,81.2
4,48,200.0,264.0,64.0,-100.1,92.9,95.3
15,40,0.0,265.0,265.0,-100.0,56.7,43.9
43,69,121.0,265.0,144.0,-100.0,39.0,94.9
41,49,164.0,265.0,101.0,-100.2,78.4,39.4
45,69,189.0,265.0,76.0,-100.1,36.4,94.9
70,76,7.0,266.0,259.0,-100.0,38.1,76.7
18,48,88.0,266.0,178.0,-100.0,39.5,95.2
26,32,120.0,266.0,146.0,-100.1,77.7,67.2
3,46,148.0,266.0,118.0,-100.0,88.8,80.5
55,58,177.0,266.0,89.0,-100.0,96.0,36.4
24,51,193.0,266.0,73.0,-100.0,52.7,85.8
23,69,70.0,267.0,197.0,-100.0,55.4,94.9
45,54,161.0,267.0,106.0,-100.0,36.4,85.4
41,56,198.0,267.0,69.0,-100.0,78.4,47.5
28,55,217.0,267.0,50.0,-100.0,96.2,96.0
64,65,0.0,268.0,268.0,-100.0,66.3,83.2
24,53,168.0,268.0,100.0,-100.0,52.7,84.5
37,41,233.0,268.0,35.0,-100.0,74.0,78.4
55,78,28.0,269.0,241.0,-99.9,96.0,92.6
14,48,204.0,269.0,65.0,-100.0,62.1,95.2
71,76,0.0,270.0,270.0,-99.9,37.9,76.7
4,49,181.0,270.0,89.0,-100.0,92.9,39.3
24,52,197.0,270.0,73.0,-100.0,52.7,71.3
13,44,0.0,271.0,271.0,-99.9,89.8,72.7
15,56,0.0,271.0,271.0,-100.0,56.7,47.5
19,47,0.0,271.0,271.0,-100.0,63.2,35.6
61,68,0.0,271.0,271.0,-100.0,69.3,71.7
22,24,69.0,271.0,202.0,-100.0,55.5,52.7
63,65,81.0,271.0,190.0,-100.0,62.3,83.2
6,58,97.0,271.0,174.0,-100.0,85.9,36.4
46,63,127.0,271.0,144.0,-100.0,80.5,62.3
17,48,139.0,271.0,132.0,-100.1,48.4,95.2
17,24,203.0,271.0,68.0,-100.0,48.4,52.7
2,14,233.0,272.0,39.0,-100.0,36.7,62.1
43,65,135.0,273.0,138.0,-100.0,39.0,83.2
22,45,149.0,273.0,124.0,-100.0,55.5,36.4
41,77,184.0,273.0,89.0,-100.0,78.4,53.1
51,69,202.0,273.0,71.0,-100.1,85.8,94.9
36,75,134.0,274.0,140.0,-100.0,67.0,83.9
35,69,179.0,274.0,95.0,-100.0,86.0,94.9
29,36,0.0,275.0,275.0,-100.0,93.9,67.0
31,79,0.0,275.0,275.0,-100.0,52.7,83.1
30,63,53.0,275.0,222.0,-100.0,63.4,62.3
65,68,96.0,275.0,179.0,-100.0,83.2,71.7
67,74,206.0,275.0,69.0,-100.0,64.2,59.0
72,76,258.0,275.0,17.0,-100.0,35.9,76.7
24,67,0.0,276.0,276.0,-100.0,52.6,64.2
46,61,197.0,276.0,79.0,-100.0,80.5,69.3
14,27,210.0,277.0,67.0,-100.1,62.1,50.5
6,40,0.0,278.0,278.0,-100.0,85.9,43.9
53,63,1.0,278.0,277.0,-100.0,84.5,62.3
35,42,178.0,278.0,100.0,-100.0,86.0,90.0
24,34,186.0,278.0,92.0,-100.0,52.6,75.4
64,69,58.0,279.0,221.0,-100.0,66.3,94.9
24,66,142.0,279.0,137.0,-100.0,52.6,85.7
13,16,201.0,279.0,78.0,-100.0,89.8,74.5
7,9,212.0,279.0,67.0,-100.0,84.3,84.2
34,69,197.0,280.0,83.0,-100.1,75.4,94.9
54,64,55.0,281.0,226.0,-100.0,85.4,66.3
12,70,79.0,281.0,202.0,-100.0,65.7,38.1
27,69,195.0,281.0,86.0,-100.1,50.5,94.9
24,64,93.0,282.0,189.0,-100.1,52.6,66.3
69,72,198.0,282.0,84.0,-100.0,94.9,35.9
53,65,0.0,283.0,283.0,-100.0,84.5,83.2
6,29,62.0,283.0,221.0,-100.0,85.9,93.9
24,48,96.0,283.0,187.0,-100.0,52.6,95.2
25,32,126.0,283.0,157.0,-100.1,56.3,67.2
51,58,152.0,283.0,131.0,-100.0,85.8,36.4
2,24,184.0,283.0,99.0,-100.1,36.7,52.6
67,69,190.0,283.0,93.0,-100.1,64.2,94.9
14,18,236.0,283.0,47.0,-100.0,62.1,39.5
17,63,115.0,284.0,169.0,-100.1,48.4,62.3
51,54,175.0,284.0,109.0,-100.0,85.8,85.4
2,69,196.0,284.0,88.0,-100.1,36.7,94.9
45,61,199.0,284.0,85.0,-100.0,36.4,69.3
14,31,250.0,284.0,34.0,-100.0,62.1,52.7
12,52,0.0,285.0,285.0,-100.0,65.7,71.3
30,66,18.0,285.0,267.0,-100.0,63.4,85.7
27,51,102.0,285.0,183.0,-100.0,50.5,85.8
28,32,220.0,285.0,65.0,-100.2,96.1,67.2
27,45,42.0,286.0,244.0,-100.0,50.5,36.4
8,34,58.0,286.0,228.0,-100.0,74.7,75.4
58,79,71.0,286.0,215.0,-100.0,36.4,83.1
17,65,136.0,286.0,150.0,-100.0,48.4,83.2
27,66,141.0,286.0,145.0,-100.0,50.5,85.7
50,79,225.0,286.0,61.0,-100.0,96.8,83.1
72,79,231.0,286.0,55.0,-100.0,35.9,83.1
42,43,0.0,287.0,287.0,-99.9,90.0,39.0
46,66,26.0,287.0,261.0,-100.0,80.5,85.7
12,62,57.0,287.0,230.0,-100.0,65.7,69.8
35,54,83.0,287.0,204.0,-100.0,86.0,85.4
4,41,145.0,287.0,142.0,-100.0,92.9,78.3
29,79,7.0,288.0,281.0,-100.0,93.9,83.1
12,71,104.0,288.0,184.0,-100.0,65.7,37.9
34,74,180.0,288.0,108.0,-100.0,75.4,59.0
24,31,185.0,288.0,103.0,-100.0,52.6,52.7
55,62,248.0,288.0,40.0,-100.0,95.9,69.8
23,65,0.0,289.0,289.0,-100.0,55.4,83.2
29,58,0.0,289.0,289.0,-100.0,93.9,36.4
43,61,0.0,289.0,289.0,-100.0,39.0,69.3
4,74,158.0,289.0,131.0,-100.0,92.9,59.0
33,60,93.0,290.0,197.0,-100.0,89.1,41.7
32,78,149.0,291.0,142.0,-100.0,67.2,92.6
18,69,177.0,291.0,114.0,-100.0,39.5,94.9
4,8,203.0,291.0,88.0,-100.0,92.9,74.7
5,79,0.0,292.0,292.0,-100.0,98.3,83.1
8,28,136.0,292.0,156.0,-100.0,74.7,96.1
14,28,154.0,292.0,138.0,-100.2,62.1,96.1
34,54,155.0,292.0,137.0,-100.0,75.4,85.4
52,69,210.0,292.0,82.0,-100.0,71.3,94.9
28,74,259.0,292.0,33.0,-100.0,96.1,59.0
48,63,100.0,293.0,193.0,-100.0,95.2,62.3
24,27,183.0,293.0,110.0,-100.0,52.6,50.5
31,69,199.0,293.0,94.0,-100.0,52.7,94.9
14,25,262.0,293.0,31.0,-100.0,62.1,56.3
18,24,69.0,294.0,225.0,-100.0,39.5,52.6
13,43,163.0,294.0,131.0,-100.0,89.7,39.0
15,24,203.0,294.0,91.0,-100.1,56.7,52.6
50,76,204.0,294.0,90.0,-100.0,96.8,76.7
14,15,220.0,294.0,74.0,-100.0,62.1,56.7
22,35,86.0,295.0,209.0,-100.0,55.4,86.0
45,65,142.0,295.0,153.0,-100.0,36.4,83.2
13,68,147.0,295.0,148.0,-100.0,89.7,71.7
40,79,0.0,296.0,296.0,-100.0,43.9,83.1
24,54,107.0,296.0,189.0,-100.0,52.6,85.4
2,54,143.0,296.0,153.0,-100.0,36.6,85.4
6,69,243.0,296.0,53.0,-100.0,85.8,94.9
27,48,70.0,297.0,227.0,-100.0,50.5,95.2
5,24,186.0,297.0,111.0,-100.0,98.3,52.6
11,41,213.0,297.0,84.0,-100.0,67.2,78.3
15,69,213.0,297.0,84.0,-100.0,56.7,94.9
